datetime,evi
2020-09-27,0.4336280926073296
2020-10-02,0.4531013643746468
2020-10-07,0.4726148808991362
2020-10-12,0.4911231388666948
2020-10-17,0.5190653745204455
2020-10-22,0.5173808271941776
2020-10-27,0.4831286917938854
2020-11-01,0.509835762759539
2020-11-06,0.5048600911093178
2020-11-11,0.43916933889967574
2020-11-16,0.47973357381490656
2020-11-21,0.4496834980194505
2020-11-26,0.46740282459608057
2020-12-01,0.45558916633794444
2020-12-06,0.4456107958930073
2020-12-11,0.3537939245614901
2020-12-16,0.3499667012317562
2020-12-21,0.35640116571256114
2020-12-26,0.3638466800902036
2020-12-31,0.3720343225861889
2021-01-05,0.3806951714220222
2021-01-10,0.3895603048192088
2021-01-15,0.3983608009992538
2021-01-20,0.4068277381836626
2021-01-25,0.4146921945939402
2021-01-30,0.42168524845159194
2021-02-04,0.4275379779781231
2021-02-09,0.4319814613950388
2021-02-14,0.43474677692384434
2021-02-19,0.43065476555033266
2021-02-24,0.43891366635446644
2021-03-01,0.45246511232695585
2021-03-06,0.5035252446982202
2021-03-11,0.5131131674245805
2021-03-16,0.4960033014627401
2021-03-21,0.4991225830691691
2021-03-26,0.5322223307383044
2021-03-31,0.5334462145438907
2021-04-05,0.5252102334154152
2021-04-10,0.5048639647717355
2021-04-15,0.4877430577595162
2021-04-20,0.4571216203944354
2021-04-25,0.45836540401736214
2021-04-30,0.44170301405870444
2021-05-05,0.4278960386294214
2021-05-10,0.42783120705450217
2021-05-15,0.45629158982453877
2021-05-20,0.38051064493172004
2021-05-25,0.4023017786541412
2021-05-30,0.3845885164574207
2021-06-04,0.3827355929245707
2021-06-09,0.36664409898699224
2021-06-14,0.3932287432261084
2021-06-19,0.3587847983504586
2021-06-24,0.39939820091017675
2021-06-29,0.3530351151247209
2021-07-04,0.3689349594954735
2021-07-09,0.37673558721236233
2021-07-14,0.38356856945910545
2021-07-19,0.43840628905679824
2021-07-24,0.4183290753923997
2021-07-29,0.41432546967131323
2021-08-03,0.5038668841677272
2021-08-08,0.4548058060011541
2021-08-13,0.47439823097854905
2021-08-18,0.5413951770993011
2021-08-23,0.512768737533718
2021-08-28,0.5092688325894056
2021-09-02,0.5541539378710265
2021-09-07,0.49896364921544767
2021-09-12,0.525701523114462
2021-09-17,0.4713515144697046
2021-09-22,0.5013003537612195
2021-09-27,0.45387976425073023
2021-10-02,0.456427269274637
2021-10-07,0.4254006657331265
2021-10-12,0.4033106555671208
2021-10-17,0.46377281355932287
2021-10-22,0.42854830208725375
2021-10-27,0.43029431070654595
2021-11-01,0.43729121458623366
2021-11-06,0.39236803706024403
2021-11-11,0.4122567272922723
2021-11-16,0.4370090081490225
2021-11-21,0.4122567272922723
2021-11-26,0.4251927901181002
2021-12-01,0.4478354021606674
2021-12-06,0.44368067467804545
2021-12-11,0.4300950298727552
2021-12-16,0.4123160994316883
2021-12-21,0.39558151504173616
2021-12-26,0.38512890838979036
2021-12-31,0.3796746432642288
2022-01-05,0.37365810893856943
2022-01-10,0.3851828975698663
2022-01-15,0.39016904186495194
2022-01-20,0.39689593871685735
2022-01-25,0.41981749213047964
2022-01-30,0.4329963146125515
2022-02-04,0.4440301375025007
2022-02-09,0.4562403247707516
2022-02-14,0.4689252473932907
2022-02-19,0.48192294262433205
2022-02-24,0.4950714477180899
2022-03-01,0.5082087999287783
2022-03-06,0.5232668271954888
2022-03-11,0.5235835706614407
2022-03-16,0.4848020173254832
2022-03-21,0.5761752816268171
2022-03-26,0.572846503603599
2022-03-31,0.6032768801933083
2022-04-05,0.559103103283429
2022-04-10,0.5552786348181192
2022-04-15,0.5079918689502395
2022-04-20,0.5571568335680633
2022-04-25,0.4939958650060291
2022-04-30,0.4563708693726925
2022-05-05,0.4854298697100004
2022-05-10,0.49364109255739713
2022-05-15,0.48114454851746574
2022-05-20,0.478911764689529
2022-05-25,0.46871347896368626
2022-05-30,0.4687134794897958
2022-06-04,0.4808687405568625
2022-06-09,0.4236657666758902
2022-06-14,0.43990386915167456
2022-06-19,0.4019799642966339
2022-06-24,0.37396599346014336
2022-06-29,0.3957693438451844
2022-07-04,0.3826574072074669
2022-07-09,0.40948506526500694
2022-07-14,0.41466727378406537
2022-07-19,0.44857737295227634
2022-07-24,0.4119071756212955
2022-07-29,0.5022515759166158
2022-08-03,0.39472893001020665
2022-08-08,0.44994674231117404
2022-08-13,0.47661720170735056
2022-08-18,0.46532688775992737
2022-08-23,0.49682913965197123
2022-08-28,0.4402921062928957
2022-09-02,0.47201630660895977
2022-09-07,0.47052987065361834
2022-09-12,0.4835067955687046
2022-09-17,0.5036881169105122
2022-09-22,0.5229039776337369
2022-09-27,0.4896001444353429
2022-10-02,0.4699861708659183
2022-10-07,0.39031413427121087
2022-10-12,0.382401433691596
2022-10-17,0.39409605412742527
2022-10-22,0.4076993508918059
2022-10-27,0.4055126792978451
2022-11-01,0.37993953074338455
2022-11-06,0.39484270408475924
2022-11-11,0.40676596096324247
2022-11-16,0.3958225852551901
2022-11-21,0.3957065427818134
2022-11-26,0.38436032530913566
2022-12-01,0.3806625413535324
2022-12-06,0.3955020741470343
2022-12-11,0.39058139529668034
2022-12-16,0.3803224623437734
2022-12-21,0.3676641818214925
2022-12-26,0.3555454602630164
2022-12-31,0.346905204201524
2023-01-05,0.346905204201524
2023-01-10,0.30861575187462764
2023-01-15,0.33050495612122877
2023-01-20,0.3290501566408415
2023-01-25,0.3428148329108049
2023-01-30,0.3621626318650105
2023-02-04,0.3855086943605689
2023-02-09,0.41126816125459076
2023-02-14,0.4378561734041866
2023-02-19,0.4636878716664671
2023-02-24,0.4871783968985428
2023-03-01,0.5067428899575244
2023-03-06,0.5207964917005224
2023-03-11,0.5207964912454865
2023-03-16,0.4975297418677568
2023-03-21,0.5207964920777107
2023-03-26,0.5015828372979434
2023-03-31,0.4695305363055156
2023-04-05,0.4521381079079322
2023-04-10,0.4625720669024721
2023-04-15,0.4492256942372774
2023-04-20,0.4254219681206909
2023-04-25,0.46275432323068677
2023-04-30,0.4262841484164584
2023-05-05,0.5079015882087816
2023-05-10,0.41678568105392316
2023-05-15,0.4696258665459271
2023-05-20,0.5312212783736254
2023-05-25,0.4831693785338803
2023-05-30,0.4281082711810935
2023-06-04,0.5306739643181368
2023-06-09,0.48229763923319646
2023-06-14,0.5068833400515994
2023-06-19,0.48347945396333697
2023-06-24,0.43405255538062926
2023-06-29,0.4882717451447573
2023-07-04,0.44623392754422847
2023-07-09,0.40692827482985855
2023-07-14,0.39584618856717674
2023-07-19,0.3718689054158344
2023-07-24,0.42833372353521665
2023-07-29,0.41050874587397995
2023-08-03,0.35939519731534086
2023-08-08,0.322837691938691
2023-08-13,0.30409643636532785
2023-08-18,0.29699443463018343
2023-08-23,0.32874036082483704
2023-08-28,0.27790290662724
2023-09-02,0.29059388831670235
2023-09-07,0.2965553193246672
2023-09-12,0.2983124971546249
2023-09-17,0.3724194634583524
2023-09-22,0.32747585936016727
2023-09-27,0.3614055070547499
2023-10-02,0.36938321666938745
2023-10-07,0.3815775143610285
2023-10-12,0.4281700349598283
2023-10-17,0.4130898085303799
2023-10-22,0.3959837240856125
2023-10-27,0.37592130486310976
2023-11-01,0.38105213488003403
2023-11-06,0.3801334019539172
2023-11-11,0.3991877321180607
2023-11-16,0.3691281930122403
2023-11-21,0.39354096571119274
2023-11-26,0.36950428792346973
2023-12-01,0.40094998475534144
2023-12-06,0.43208154183367525
2023-12-11,0.36340580260761646
2023-12-16,0.38535780342302284
2023-12-21,0.4220224541143542
2023-12-26,0.40444796859652465
2023-12-31,0.40380526025095936
2024-01-05,0.28036376373673366
2024-01-10,0.28020889895019524
2024-01-15,0.2502568144968351
2024-01-20,0.2201498652569366
2024-01-25,0.23468003136790896
2024-01-30,0.3044497868422894
2024-02-04,0.3787341175527828
2024-02-09,0.4068080093720943
2024-02-14,0.3445347957538569
2024-02-19,0.3481985136695344
2024-02-24,0.3481985136695344
2024-02-29,0.3481985136695344
2024-03-05,0.3288871382801756
2024-03-10,0.30888394253186985
2024-03-15,0.31737273487241036
2024-03-20,0.31524157495537747
2024-03-25,0.329155724742858
2024-03-30,0.3704209220411898
2024-04-04,0.36415106051851825
2024-04-09,0.3710098035599335
2024-04-14,0.3890158016605717
2024-04-19,0.4459672363021589
2024-04-24,0.35691389087287656
2024-04-29,0.4279611940982577
2024-05-04,0.4931874262713753
2024-05-09,0.488700216916368
2024-05-14,0.4561227728392515
2024-05-19,0.47356786706510257
2024-05-24,0.4745173157984213
2024-05-29,0.49362564884515125
2024-06-03,0.44130326363545647
2024-06-08,0.43560572556695915
2024-06-13,0.4003390663525258
2024-06-18,0.40570672236346383
2024-06-23,0.42931735718865915
2024-06-28,0.37025311753455165
2024-07-03,0.37381895291614187
2024-07-08,0.3435973171045053
2024-07-13,0.31834058025582873
2024-07-18,0.35028559545984356
2024-07-23,0.3320105634618787
2024-07-28,0.28439191228427835
2024-08-02,0.3118543148706911
2024-08-07,0.3142815085509725
2024-08-12,0.3300386665703657
2024-08-17,0.3016136856236635
2024-08-22,0.3232484926589544
2024-08-27,0.3145297916343588
2024-09-01,0.4326803664323862
2024-09-06,0.4113149940568147
2024-09-11,0.4293569118886373
2024-09-16,0.4554972033423416
2024-09-21,0.524189358693808
2024-09-26,0.49268236512909674
2024-10-01,0.5448842161066931
2024-10-06,0.4813736853041
2024-10-11,0.4752886252130712
2024-10-16,0.5211309713553369
2024-10-21,0.5361079421991618
2024-10-26,0.455493366685882
2024-10-31,0.48697753526256865
2024-11-05,0.44265068206655256
2024-11-10,0.4496403146622556
2024-11-15,0.39391046107729843
2024-11-20,0.38223463697404986
2024-11-25,0.37055881841769794
2024-11-30,0.36091984863041116
2024-12-05,0.3550404231165307
2024-12-10,0.3524494048577386
2024-12-15,0.352675656835717
2024-12-20,0.35524804203214777
2024-12-25,0.35969542342871286
2024-12-30,0.3655466640070944
